Company,Title,Location,Salary
Microsoft,Critical Environment Ops M3,"San Antonio, Texas, United States","Critical Environment Ops M3 - The typical base pay range for this role across the U.S. is USD $74,100 - $165,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $101,200 - $182,200 per year."
Microsoft,DC Technician I,"San Antonio, Texas, United States","Data Center Technicians ATR-B - The typical base pay range for this role across the U.S. is USD $20.50 - $32.40 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $27.00 - $34.80 per hour."
Microsoft,Critical Enviroment Technician,"San Antonio, Texas, United States","Critical Environment Ops ATR-B - The typical base pay range for this role across the U.S. is USD $20.50 - $32.40 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $27.00 - $34.80 per hour."
Microsoft,"Archivist, Microsoft Archives","Redmond, Washington, United States",
Microsoft,Principal Hardware Engineering PM Manager,"Redmond, Washington, United States; Mountain View, California, United States; Portland, Oregon, United States; Austin, Texas, United States; Reston, Virginia, United States","Technical Program Management M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineering Manager - Azure Reliability,"Atlanta, Georgia, United States","Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineer,"Redmond, Washington, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Business Administator,"Reston, Virginia, United States",
Microsoft,Datacenter Program Manager- Network Refresh Program,"Chicago, Illinois, United States","Data Center Operations Management IC4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $129,500 - $216,000 per year."
Microsoft,DC Technician - IT Support,"Chicago, Illinois, United States","Data Center Technicians ATR-D - The typical base pay range for this role across the U.S. is USD $31.00 - $53.95 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $42.50 - $59.80 per hour."
Microsoft,DC PM - Build/Construction,"Chicago, Illinois, United States","Data Center Operations Management IC4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $129,500 - $216,000 per year."
Microsoft,DC Technician Manager,"Chicago, Illinois, United States","Data Center Technicians M3 - The typical base pay range for this role across the U.S. is USD $74,100 - $165,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $101,200 - $182,200 per year."
Microsoft,Senior Director of Hardware Systems Engineering,"Redmond, Washington, United States; Mountain View, California, United States","Hardware Engineering M6 - The typical base pay range for this role across the U.S. is USD $158,500 - $276,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $202,800 - $304,200 per year."
